LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Tue Mar 04 23:23:26 -0500 2025
 4028 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 0.000000 140.000000  xlo xhi
 0.000000 140.000000  ylo yhi
 0.000000 140.000000  zlo zhi

# Pair Coeffs
#
# 1  AL3

 Masses

 1 26.981539 # AL3

 Atoms # atomic

107 1 47.785000 74.039001 74.039001 # AL3
108 1 49.805000 72.019997 74.039001 # AL3
109 1 49.805000 74.039001 72.019997 # AL3
110 1 47.785000 72.019997 76.057999 # AL3
111 1 47.785000 74.039001 78.078003 # AL3
112 1 49.805000 72.019997 78.078003 # AL3
113 1 49.805000 74.039001 76.057999 # AL3
114 1 47.785000 72.019997 80.097000 # AL3
115 1 49.805000 72.019997 82.116997 # AL3
116 1 49.805000 74.039001 80.097000 # AL3
117 1 49.805000 74.039001 84.137001 # AL3
118 1 49.805000 76.057999 57.882999 # AL3
119 1 47.785000 78.078003 61.922001 # AL3
120 1 49.805000 76.057999 61.922001 # AL3
121 1 49.805000 78.078003 59.903000 # AL3
122 1 47.785000 76.057999 63.942001 # AL3
123 1 47.785000 78.078003 65.960999 # AL3
124 1 49.805000 76.057999 65.960999 # AL3
125 1 49.805000 78.078003 63.942001 # AL3
126 1 47.785000 76.057999 67.980003 # AL3
127 1 47.785000 78.078003 70.000000 # AL3
128 1 49.805000 76.057999 70.000000 # AL3
129 1 49.805000 78.078003 67.980003 # AL3
130 1 47.785000 76.057999 72.019997 # AL3
131 1 47.785000 78.078003 74.039001 # AL3
132 1 49.805000 76.057999 74.039001 # AL3
133 1 49.805000 78.078003 72.019997 # AL3
134 1 47.785000 76.057999 76.057999 # AL3
135 1 47.785000 78.078003 78.078003 # AL3
136 1 49.805000 76.057999 78.078003 # AL3
137 1 49.805000 78.078003 76.057999 # AL3
138 1 49.805000 76.057999 82.116997 # AL3
139 1 49.805000 78.078003 80.097000 # AL3
140 1 49.805000 80.097000 61.922001 # AL3
141 1 49.805000 80.097000 65.960999 # AL3
142 1 49.805000 82.116997 63.942001 # AL3
143 1 47.785000 80.097000 67.980003 # AL3
144 1 49.805000 80.097000 70.000000 # AL3
145 1 49.805000 82.116997 67.980003 # AL3
146 1 47.785000 80.097000 72.019997 # AL3
147 1 49.805000 80.097000 74.039001 # AL3
148 1 49.805000 82.116997 72.019997 # AL3
149 1 49.805000 80.097000 78.078003 # AL3
150 1 49.805000 82.116997 76.057999 # AL3
151 1 49.805000 84.137001 65.960999 # AL3
152 1 49.805000 84.137001 70.000000 # AL3
153 1 49.805000 84.137001 74.039001 # AL3
154 1 53.844002 53.844002 59.903000 # AL3
155 1 51.823997 53.844002 65.960999 # AL3
156 1 53.844002 51.823997 65.960999 # AL3
157 1 53.844002 53.844002 63.942001 # AL3
158 1 51.823997 53.844002 70.000000 # AL3
159 1 53.844002 51.823997 70.000000 # AL3
160 1 53.844002 53.844002 67.980003 # AL3
161 1 51.823997 53.844002 74.039001 # AL3
162 1 53.844002 51.823997 74.039001 # AL3
163 1 53.844002 53.844002 72.019997 # AL3
164 1 53.844002 53.844002 76.057999 # AL3
165 1 53.844002 53.844002 80.097000 # AL3
166 1 51.823997 57.882999 57.882999 # AL3
167 1 53.844002 55.862999 57.882999 # AL3
168 1 53.844002 57.882999 55.862999 # AL3
169 1 51.823997 57.882999 61.922001 # AL3
170 1 53.844002 55.862999 61.922001 # AL3
171 1 53.844002 57.882999 59.903000 # AL3
172 1 51.823997 55.862999 63.942001 # AL3
173 1 51.823997 57.882999 65.960999 # AL3
174 1 53.844002 55.862999 65.960999 # AL3
175 1 53.844002 57.882999 63.942001 # AL3
176 1 51.823997 55.862999 67.980003 # AL3
177 1 51.823997 57.882999 70.000000 # AL3
178 1 53.844002 55.862999 70.000000 # AL3
179 1 53.844002 57.882999 67.980003 # AL3
180 1 51.823997 55.862999 72.019997 # AL3
181 1 51.823997 57.882999 74.039001 # AL3
182 1 53.844002 55.862999 74.039001 # AL3
183 1 53.844002 57.882999 72.019997 # AL3
184 1 51.823997 55.862999 76.057999 # AL3
185 1 51.823997 57.882999 78.078003 # AL3
186 1 53.844002 55.862999 78.078003 # AL3
187 1 53.844002 57.882999 76.057999 # AL3
188 1 51.823997 57.882999 82.116997 # AL3
189 1 53.844002 55.862999 82.116997 # AL3
190 1 53.844002 57.882999 80.097000 # AL3
191 1 53.844002 57.882999 84.137001 # AL3
192 1 53.844002 59.903000 53.844002 # AL3
193 1 51.823997 61.922001 57.882999 # AL3
194 1 53.844002 59.903000 57.882999 # AL3
195 1 53.844002 61.922001 55.862999 # AL3
196 1 51.823997 59.903000 59.903000 # AL3
197 1 51.823997 61.922001 61.922001 # AL3
198 1 53.844002 59.903000 61.922001 # AL3
199 1 53.844002 61.922001 59.903000 # AL3
200 1 51.823997 59.903000 63.942001 # AL3
201 1 51.823997 61.922001 65.960999 # AL3
202 1 53.844002 59.903000 65.960999 # AL3
203 1 53.844002 61.922001 63.942001 # AL3
204 1 51.823997 59.903000 67.980003 # AL3
205 1 51.823997 61.922001 70.000000 # AL3
206 1 53.844002 59.903000 70.000000 # AL3
207 1 53.844002 61.922001 67.980003 # AL3
208 1 51.823997 59.903000 72.019997 # AL3
209 1 51.823997 61.922001 74.039001 # AL3
210 1 53.844002 59.903000 74.039001 # AL3
211 1 53.844002 61.922001 72.019997 # AL3
212 1 51.823997 59.903000 76.057999 # AL3
213 1 51.823997 61.922001 78.078003 # AL3
214 1 53.844002 59.903000 78.078003 # AL3
215 1 53.844002 61.922001 76.057999 # AL3
216 1 51.823997 59.903000 80.097000 # AL3
217 1 51.823997 61.922001 82.116997 # AL3
218 1 53.844002 59.903000 82.116997 # AL3
219 1 53.844002 61.922001 80.097000 # AL3
220 1 53.844002 59.903000 86.155998 # AL3
221 1 53.844002 61.922001 84.137001 # AL3
222 1 51.823997 65.960999 53.844002 # AL3
223 1 53.844002 63.942001 53.844002 # AL3
224 1 53.844002 65.960999 51.823997 # AL3
225 1 51.823997 63.942001 55.862999 # AL3
226 1 51.823997 65.960999 57.882999 # AL3
227 1 53.844002 63.942001 57.882999 # AL3
228 1 53.844002 65.960999 55.862999 # AL3
229 1 51.823997 63.942001 59.903000 # AL3
230 1 51.823997 65.960999 61.922001 # AL3
231 1 53.844002 63.942001 61.922001 # AL3
232 1 53.844002 65.960999 59.903000 # AL3
233 1 51.823997 63.942001 63.942001 # AL3
234 1 51.823997 65.960999 65.960999 # AL3
235 1 53.844002 63.942001 65.960999 # AL3
236 1 53.844002 65.960999 63.942001 # AL3
237 1 51.823997 63.942001 67.980003 # AL3
238 1 51.823997 65.960999 70.000000 # AL3
239 1 53.844002 63.942001 70.000000 # AL3
240 1 53.844002 65.960999 67.980003 # AL3
241 1 51.823997 63.942001 72.019997 # AL3
242 1 51.823997 65.960999 74.039001 # AL3
243 1 53.844002 63.942001 74.039001 # AL3
244 1 53.844002 65.960999 72.019997 # AL3
245 1 51.823997 63.942001 76.057999 # AL3
246 1 51.823997 65.960999 78.078003 # AL3
247 1 53.844002 63.942001 78.078003 # AL3
248 1 53.844002 65.960999 76.057999 # AL3
249 1 51.823997 63.942001 80.097000 # AL3
250 1 51.823997 65.960999 82.116997 # AL3
251 1 53.844002 63.942001 82.116997 # AL3
252 1 53.844002 65.960999 80.097000 # AL3
253 1 51.823997 63.942001 84.137001 # AL3
254 1 51.823997 65.960999 86.155998 # AL3
255 1 53.844002 63.942001 86.155998 # AL3
256 1 53.844002 65.960999 84.137001 # AL3
257 1 53.844002 65.960999 88.176003 # AL3
258 1 51.823997 70.000000 53.844002 # AL3
259 1 53.844002 67.980003 53.844002 # AL3
260 1 53.844002 70.000000 51.823997 # AL3
261 1 51.823997 67.980003 55.862999 # AL3
262 1 51.823997 70.000000 57.882999 # AL3
263 1 53.844002 67.980003 57.882999 # AL3
264 1 53.844002 70.000000 55.862999 # AL3
265 1 51.823997 67.980003 59.903000 # AL3
266 1 51.823997 70.000000 61.922001 # AL3
267 1 53.844002 67.980003 61.922001 # AL3
268 1 53.844002 70.000000 59.903000 # AL3
269 1 51.823997 67.980003 63.942001 # AL3
270 1 51.823997 70.000000 65.960999 # AL3
271 1 53.844002 67.980003 65.960999 # AL3
272 1 53.844002 70.000000 63.942001 # AL3
273 1 51.823997 67.980003 67.980003 # AL3
274 1 51.823997 70.000000 70.000000 # AL3
275 1 53.844002 67.980003 70.000000 # AL3
276 1 53.844002 70.000000 67.980003 # AL3
277 1 51.823997 67.980003 72.019997 # AL3
278 1 51.823997 70.000000 74.039001 # AL3
279 1 53.844002 67.980003 74.039001 # AL3
280 1 53.844002 70.000000 72.019997 # AL3
281 1 51.823997 67.980003 76.057999 # AL3
