LAMMPS data file via write_data, version 29 Aug 2024, timestep = 900004, units = metal

4028 atoms
1 atom types

0 140 xlo xhi
0 140 ylo yhi
0 140 zlo zhi

Masses

1 26.981539

Atoms # atomic

2497 1 61.95773573182534 61.9589571312393 49.92791511530992 0 0 0
492 1 67.74159544040221 61.665167767643766 49.16616831818916 0 0 0
1437 1 62.48406405645921 66.60903822195323 48.456777577119304 0 0 0
1820 1 64.96658493114556 65.66952996209776 47.89524156545214 0 0 0
527 1 64.65173136566132 62.14998632788005 49.21899481896485 0 0 0
905 1 66.77118560806369 64.21446196555479 48.906427933484956 0 0 0
112 1 60.759510266690626 66.71154969201216 69.6104039289811 0 0 0
424 1 57.68746101847985 68.47802899346479 49.623765543588256 0 0 0
334 1 60.224316926347676 67.93547769490972 48.671959479786715 0 0 0
2011 1 62.546861044707065 69.0713154259065 47.91333586258071 0 0 0
756 1 69.14680770393593 64.61349142162942 50.704385230181025 0 0 0
304 1 64.72043111716668 68.0193318236396 47.10678775766483 0 0 0
1689 1 67.16928879401775 66.95741820331573 46.57636609155994 0 0 0
1494 1 69.86154546103138 68.22602511336683 47.015310198759146 0 0 0
2716 1 67.61245594091372 69.42019784727412 46.849933815992614 0 0 0
1251 1 68.64255129832748 54.95021702236878 52.38578665284452 0 0 0
2460 1 63.10924987549273 57.73655609351763 52.004844234490164 0 0 0
1724 1 64.78362944091445 55.63654709545025 52.45705330077838 0 0 0
1732 1 65.19162271886506 57.820151810947046 50.55353914278384 0 0 0
836 1 67.3214090283328 56.651379509964414 51.07703229123332 0 0 0
1296 1 68.41458088986295 58.944002178043306 49.75600392817016 0 0 0
1498 1 63.66901693175814 45.39478173462781 69.71013715277734 0 0 0
156 1 61.73241913846136 69.05552609783554 69.9334974939188 0 0 0
1655 1 56.7061398448733 61.83528744668395 52.756514969558594 0 0 0
534 1 59.19559375444665 62.07032026728883 50.75298896366722 0 0 0
3373 1 63.50241801121973 59.51354165750366 50.51837023605175 0 0 0
250 1 66.69092627704347 59.27141614041929 51.78817929701191 0 0 0
369 1 65.83598442510497 59.960542078323634 49.49149146192819 0 0 0
230 1 68.1685963754252 61.60343979691775 51.65648434443158 0 0 0
1352 1 55.442082911120686 63.848940034768916 52.39904126905153 0 0 0
1814 1 57.42208145595868 64.23267806337924 50.65143646517655 0 0 0
3749 1 55.66483228204583 66.43032208575649 50.80344795217654 0 0 0
231 1 60.40417652607083 64.26753703401732 49.356378511992276 0 0 0
838 1 61.14693645877607 63.2880251843739 52.03738891007075 0 0 0
2209 1 62.21958523693045 65.68150328282077 50.98803292916081 0 0 0
496 1 63.142521945362056 64.13373895356828 48.97157816076972 0 0 0
299 1 67.60298894526419 66.69829226923767 49.14758169606286 0 0 0
2655 1 64.63001242484292 66.12876333757177 50.63191256701473 0 0 0
532 1 65.78803494194979 63.23041432015133 51.66357240203362 0 0 0
4010 1 64.61848798965043 62.680736088018136 69.77058568553268 0 0 0
856 1 54.819220949900775 67.55510751251033 52.88742438585651 0 0 0
1493 1 55.59971740371251 69.51521464306988 51.030815507224304 0 0 0
634 1 59.22472691860134 66.42267614834668 50.93222532500875 0 0 0
1239 1 69.35124942653263 64.0995281900638 53.56161979055156 0 0 0
1384 1 63.25786038488479 67.25243591952089 52.996981023137145 0 0 0
521 1 61.71794464353399 68.25020061541115 50.655872610136164 0 0 0
2463 1 63.50271720461771 69.76051844370419 62.01570505519273 0 0 0
2629 1 69.40725783810984 54.73446724113081 69.16990046405569 0 0 0
2181 1 67.1224930829131 69.05671741007392 49.29405815091815 0 0 0
307 1 68.18309853243574 68.56451713633817 51.82854072416549 0 0 0
3694 1 67.45128997595017 65.76412804232388 52.27644078014502 0 0 0
469 1 63.33252445295951 51.70097616086583 56.5851323446997 0 0 0
2217 1 59.05288601809617 53.34383263741255 56.063889972683114 0 0 0
3824 1 57.61314332633614 55.329548280131995 55.85083707052431 0 0 0
2809 1 61.87494192489505 55.56269239839417 53.07842240946179 0 0 0
632 1 61.41432113503577 53.02524459588141 54.46703809242132 0 0 0
1185 1 59.72381290555917 55.60535654886677 54.36979953445841 0 0 0
1221 1 66.19350456905808 51.39861171657209 54.78448019506461 0 0 0
2699 1 63.78852497051846 53.81499581599206 54.167841126729606 0 0 0
861 1 65.62213287232626 53.992124408686905 55.96075445660735 0 0 0
1258 1 68.64327874651245 52.45560748972208 54.029198685254244 0 0 0
302 1 66.51047321990066 54.04215063480817 53.42842944864514 0 0 0
3667 1 68.57220794305468 68.40876814795016 68.99006959426464 0 0 0
832 1 55.987608447180136 57.777360516101986 55.60198809960066 0 0 0
20 1 58.31025925873534 57.67352282613057 54.43941353918052 0 0 0
3516 1 60.63085070456088 57.8874647017156 52.86260415927763 0 0 0
439 1 60.276138278335445 57.34548513857807 56.568634588170994 0 0 0
1261 1 62.96894979790515 59.409790454700435 54.61963114468292 0 0 0
1811 1 64.08492207385494 56.66122005434963 55.05001905098371 0 0 0
2621 1 67.00892667232645 56.96289285806806 54.610086228907896 0 0 0
337 1 53.76296670320372 59.22253155848542 68.55635361205978 0 0 0
2267 1 51.714930324086595 62.10298071239538 55.83891966618227 0 0 0
1086 1 54.09803079904687 61.57023110450943 56.63298782045403 0 0 0
1932 1 53.82495552959391 59.43859317870513 55.183482369982 0 0 0
876 1 56.42998278299248 60.022091616508696 54.529914046377144 0 0 0
2403 1 58.572058809423204 60.22933095215375 52.437730304793774 0 0 0
1228 1 61.006960869108426 59.83465362314871 51.10536200622033 0 0 0
2445 1 59.43593144755694 60.16763820664026 54.67539189245966 0 0 0
510 1 60.41826222237356 62.830230309227105 56.90101284379753 0 0 0
1094 1 61.71533063359789 61.17488012850323 53.71952162171357 0 0 0
323 1 64.35219107163194 60.44935063959474 52.98339946706234 0 0 0
2788 1 66.88023882209595 61.27870930608696 54.25414705609653 0 0 0
1870 1 64.56236711516378 62.36993206095387 54.67153619647417 0 0 0
1446 1 65.90299798872162 59.127987428426685 54.56205441573928 0 0 0
2815 1 69.09380738435854 59.748973264896065 53.17607386595386 0 0 0
3888 1 69.55012798802781 61.87778401113896 55.45556398918473 0 0 0
2300 1 53.66230331409087 62.843335774519865 54.08839906526373 0 0 0
1214 1 50.41691740495843 66.8679987217631 56.406325931912924 0 0 0
58 1 52.27266271597917 65.35769988954176 54.85895447379065 0 0 0
1043 1 55.294650796606405 65.48914639127808 54.79160005520469 0 0 0
1351 1 57.71243885006455 65.47059655810729 52.96844816280969 0 0 0
